hm	hc	α	c	v	z	pc	ζ	obj	status
5.0	2.0	0.15	2.0	0.3	0.5988106616494537	9.524801482248717	-2.482289321341171e-9	26.452377973310973	LOCALLY_SOLVED
3.0	1.0	0.05	0.5	0.4	0.9752573416131279	8.633205791844992	-2.4666814420623914e-9	38.141403789828516	LOCALLY_SOLVED
3.5	1.0	0.05	0.5	0.4	0.9752190186911401	8.64570539645112	-2.466687328888859e-9	38.021749455914005	LOCALLY_SOLVED
4.0	1.0	0.05	0.5	0.4	0.9751805768656169	8.658204999215682	-2.466693264351958e-9	37.9022826279442	LOCALLY_SOLVED
4.5	1.0	0.05	0.5	0.4	0.9751420155822845	8.670704600127229	-2.4666992487481506e-9	37.783003305946814	LOCALLY_SOLVED
5.0	1.0	0.05	0.5	0.4	0.9751033342834188	8.683204199174208	-2.4667052823806743e-9	37.663911489949726	LOCALLY_SOLVED
3.0	1.5	0.05	0.5	0.4	0.9752190186911401	8.62070539645112	-2.466687328889706e-9	38.02174945591401	LOCALLY_SOLVED
3.5	1.5	0.05	0.5	0.4	0.9751805768656169	8.633204999215684	-2.466693264351111e-9	37.9022826279442	LOCALLY_SOLVED
4.0	1.5	0.05	0.5	0.4	0.9751420155822845	8.645704600127226	-2.4666992487473036e-9	37.78300330594683	LOCALLY_SOLVED
4.5	1.5	0.05	0.5	0.4	0.9751033342834188	8.65820419917421	-2.4667052823798273e-9	37.66391148994974	LOCALLY_SOLVED
5.0	1.5	0.05	0.5	0.4	0.975064532407818	8.670703796344993	-2.466711365552767e-9	37.54500717998099	LOCALLY_SOLVED
3.0	2.0	0.05	0.5	0.4	0.9751805768656169	8.608204999215683	-2.466693264350264e-9	37.9022826279442	LOCALLY_SOLVED
3.5	2.0	0.05	0.5	0.4	0.9751420155822845	8.620704600127228	-2.4666992487473036e-9	37.783003305946814	LOCALLY_SOLVED
4.0	2.0	0.05	0.5	0.4	0.9751033342834189	8.633204199174209	-2.4667052823798273e-9	37.66391148994974	LOCALLY_SOLVED
4.5	2.0	0.05	0.5	0.4	0.975064532407818	8.645703796344993	-2.466711365553614e-9	37.54500717998099	LOCALLY_SOLVED
5.0	2.0	0.05	0.5	0.4	0.9750256093907756	8.658203391627854	-2.4667174985735957e-9	37.426290376068835	LOCALLY_SOLVED
3.0	1.0	0.1	0.5	0.4	0.9749473976558518	8.683202576482456	-2.4667299153888117e-9	37.18941928652809	LOCALLY_SOLVED
3.5	1.0	0.1	0.5	0.4	0.9748686944898534	8.708201753642367	-2.466742535316599e-9	36.953298221556864	LOCALLY_SOLVED
4.0	1.0	0.1	0.5	0.4	0.97478949524613	8.733200923010429	-2.4667553608828105e-9	36.717927181387495	LOCALLY_SOLVED
4.5	1.0	0.1	0.5	0.4	0.9747097952192606	8.75820008448795	-2.466768394644638e-9	36.48330616625519	LOCALLY_SOLVED
5.0	1.0	0.1	0.5	0.4	0.9746295896441205	8.783199237974662	-2.4667816391973907e-9	36.24943517639816	LOCALLY_SOLVED
3.0	1.5	0.1	0.5	0.4	0.9748686944898532	8.658201753642366	-2.466742535317446e-9	36.95329822155686	LOCALLY_SOLVED
3.5	1.5	0.1	0.5	0.4	0.97478949524613	8.683200923010428	-2.4667553608819634e-9	36.717927181387495	LOCALLY_SOLVED
4.0	1.5	0.1	0.5	0.4	0.9747097952192606	8.708200084487949	-2.466768394643791e-9	36.48330616625518	LOCALLY_SOLVED
4.5	1.5	0.1	0.5	0.4	0.9746295896441205	8.733199237974663	-2.4667816391973907e-9	36.24943517639815	LOCALLY_SOLVED
5.0	1.5	0.1	0.5	0.4	0.9745488736949317	8.758198383368711	-2.466795097171953e-9	36.016314212057665	LOCALLY_SOLVED
3.0	2.0	0.1	0.5	0.4	0.97478949524613	8.63320092301043	-2.4667553608819634e-9	36.7179271813875	LOCALLY_SOLVED
3.5	2.0	0.1	0.5	0.4	0.9747097952192606	8.658200084487948	-2.466768394643791e-9	36.48330616625519	LOCALLY_SOLVED
4.0	2.0	0.1	0.5	0.4	0.9746295896441204	8.683199237974662	-2.4667816391973907e-9	36.24943517639816	LOCALLY_SOLVED
4.5	2.0	0.1	0.5	0.4	0.9745488736949317	8.70819838336871	-2.466795097171953e-9	36.016314212057665	LOCALLY_SOLVED
5.0	2.0	0.1	0.5	0.4	0.9744676424842951	8.733197520566604	-2.4668087712313963e-9	35.78394327347803	LOCALLY_SOLVED
3.0	1.0	0.15	0.5	0.4	0.9746295896441205	8.733199237974663	-2.4667816391973907e-9	36.24943517639815	LOCALLY_SOLVED
3.5	1.0	0.15	0.5	0.4	0.9745083228051908	8.770697952998708	-2.4668019070229284e-9	35.900034989532344	LOCALLY_SOLVED
4.0	1.0	0.15	0.5	0.4	0.9743858910622031	8.808196649463193	-2.46682266407945e-9	35.55232236090672	LOCALLY_SOLVED
4.5	1.0	0.15	0.5	0.4	0.9742622775476419	8.845695327008952	-2.4668439195750503e-9	35.206297291364486	LOCALLY_SOLVED
5.0	1.0	0.15	0.5	0.4	0.9741374650667337	8.883193985268088	-2.466865682902478e-9	34.86195978176524	LOCALLY_SOLVED
3.0	1.5	0.15	0.5	0.4	0.9745083228051908	8.695697952998708	-2.4668019070229284e-9	35.90003498953235	LOCALLY_SOLVED
3.5	1.5	0.15	0.5	0.4	0.9743858910622031	8.733196649463194	-2.46682266407945e-9	35.55232236090672	LOCALLY_SOLVED
4.0	1.5	0.15	0.5	0.4	0.974262277547642	8.770695327008953	-2.4668439195742032e-9	35.206297291364486	LOCALLY_SOLVED
4.5	1.5	0.15	0.5	0.4	0.9741374650667337	8.808193985268089	-2.466865682903325e-9	34.86195978176524	LOCALLY_SOLVED
5.0	1.5	0.15	0.5	0.4	0.9740114360894696	8.845692623863723	-2.4668879636509928e-9	34.51930983298536	LOCALLY_SOLVED
3.0	2.0	0.15	0.5	0.4	0.9743858910622031	8.658196649463193	-2.46682266407945e-9	35.552322360906714	LOCALLY_SOLVED
3.5	2.0	0.15	0.5	0.4	0.9742622775476422	8.695695327008952	-2.4668439195742032e-9	35.20629729136448	LOCALLY_SOLVED
4.0	2.0	0.15	0.5	0.4	0.9741374650667337	8.73319398526809	-2.466865682904172e-9	34.86195978176524	LOCALLY_SOLVED
4.5	2.0	0.15	0.5	0.4	0.9740114360894695	8.770692623863724	-2.4668879636501458e-9	34.51930983298536	LOCALLY_SOLVED
5.0	2.0	0.15	0.5	0.4	0.9738841727423961	8.80819124240972	-2.466910771591967e-9	34.178347445918305	LOCALLY_SOLVED
3.0	1.0	0.05	1.0	0.4	0.8559252340602547	8.879008846212377	-2.4822893209061706e-9	35.325877875734264	LOCALLY_SOLVED
3.5	1.0	0.05	1.0	0.4	0.8557084587612872	8.89149582315145	-2.4822893209067144e-9	35.21003659064053	LOCALLY_SOLVED
4.0	1.0	0.05	1.0	0.4	0.855491029131542	8.903982741112197	-2.482289320907289e-9	35.09438300133461	LOCALLY_SOLVED
4.5	1.0	0.05	1.0	0.4	0.8552729421976923	8.916469599737477	-2.4822893209078195e-9	34.97891710870383	LOCALLY_SOLVED
5.0	1.0	0.05	1.0	0.4	0.8550541949683228	8.928956398667442	-2.4822893209083597e-9	34.863638913640955	LOCALLY_SOLVED
3.0	1.5	0.05	1.0	0.4	0.8557084587612873	8.86649582315145	-2.4822893209067272e-9	35.21003659064053	LOCALLY_SOLVED
3.5	1.5	0.05	1.0	0.4	0.855491029131542	8.878982741112196	-2.4822893209072757e-9	35.09438300133461	LOCALLY_SOLVED
4.0	1.5	0.05	1.0	0.4	0.8552729421976923	8.891469599737476	-2.4822893209078208e-9	34.97891710870384	LOCALLY_SOLVED
4.5	1.5	0.05	1.0	0.4	0.8550541949683228	8.903956398667441	-2.4822893209083593e-9	34.86363891364096	LOCALLY_SOLVED
5.0	1.5	0.05	1.0	0.4	0.8548347844337912	8.916443137539504	-2.482289320908907e-9	34.748548417044105	LOCALLY_SOLVED
3.0	2.0	0.05	1.0	0.4	0.855491029131542	8.853982741112196	-2.4822893209072893e-9	35.09438300133461	LOCALLY_SOLVED
3.5	2.0	0.05	1.0	0.4	0.8552729421976922	8.866469599737476	-2.4822893209078324e-9	34.97891710870383	LOCALLY_SOLVED
4.0	2.0	0.05	1.0	0.4	0.8550541949683228	8.878956398667443	-2.482289320908347e-9	34.86363891364096	LOCALLY_SOLVED
4.5	2.0	0.05	1.0	0.4	0.8548347844337912	8.891443137539504	-2.4822893209088916e-9	34.748548417044105	LOCALLY_SOLVED
5.0	2.0	0.05	1.0	0.4	0.8546147075660874	8.903929815988315	-2.4822893209094433e-9	34.63364561981688	LOCALLY_SOLVED
3.0	1.0	0.1	1.0	0.4	0.8541725426264425	8.928902990140825	-2.4822893209105166e-9	34.40440312711331	LOCALLY_SOLVED
3.5	1.0	0.1	1.0	0.4	0.8537276755525893	8.953875918145991	-2.4822893209115915e-9	34.175911442869875	LOCALLY_SOLVED
4.0	1.0	0.1	1.0	0.4	0.8532800814447106	8.978848596978985	-2.4822893209126565e-9	33.94817057451624	LOCALLY_SOLVED
4.5	1.0	0.1	1.0	0.4	0.8528297350952762	9.003821023568308	-2.4822893209137273e-9	33.721180529573545	LOCALLY_SOLVED
5.0	1.0	0.1	1.0	0.4	0.8523766109842599	9.028793194794897	-2.4822893209147695e-9	33.49494131565574	LOCALLY_SOLVED
3.0	1.5	0.1	1.0	0.4	0.8537276755525893	8.90387591814599	-2.482289320911569e-9	34.17591144286987	LOCALLY_SOLVED
3.5	1.5	0.1	1.0	0.4	0.8532800814447106	8.928848596978984	-2.482289320912644e-9	33.94817057451624	LOCALLY_SOLVED
4.0	1.5	0.1	1.0	0.4	0.8528297350952762	8.953821023568308	-2.4822893209137273e-9	33.72118052957354	LOCALLY_SOLVED
4.5	1.5	0.1	1.0	0.4	0.8523766109842599	8.978793194794896	-2.4822893209147575e-9	33.49494131565574	LOCALLY_SOLVED
5.0	1.5	0.1	1.0	0.4	0.8519206832742643	9.00376510749126	-2.4822893209158486e-9	33.26945294047112	LOCALLY_SOLVED
3.0	2.0	0.1	1.0	0.4	0.8532800814447106	8.878848596978985	-2.482289320912644e-9	33.94817057451624	LOCALLY_SOLVED
3.5	2.0	0.1	1.0	0.4	0.8528297350952762	8.903821023568307	-2.4822893209137153e-9	33.721180529573545	LOCALLY_SOLVED
4.0	2.0	0.1	1.0	0.4	0.8523766109842599	8.928793194794896	-2.4822893209147935e-9	33.49494131565574	LOCALLY_SOLVED
4.5	2.0	0.1	1.0	0.4	0.8519206832742643	8.95376510749126	-2.482289320915849e-9	33.269452940471126	LOCALLY_SOLVED
5.0	2.0	0.1	1.0	0.4	0.8514619258055559	8.978736758440542	-2.482289320916898e-9	33.04471541182372	LOCALLY_SOLVED
3.0	1.0	0.15	1.0	0.4	0.8523766109842599	8.978793194794896	-2.4822893209147575e-9	33.49494131565574	LOCALLY_SOLVED
3.5	1.0	0.15	1.0	0.4	0.8516916599074614	9.01625096588729	-2.4822893209163734e-9	33.15699031983873	LOCALLY_SOLVED
4.0	1.0	0.15	1.0	0.4	0.8510003120910069	9.05370814437563	-2.482289320917949e-9	32.8207287376148	LOCALLY_SOLVED
4.5	1.0	0.15	1.0	0.4	0.8503024772979612	9.091164719103515	-2.4822893209195064e-9	32.48615659590118	LOCALLY_SOLVED
5.0	1.0	0.15	1.0	0.4	0.8495980635811505	9.128620678650304	-2.4822893209210466e-9	32.153273922123056	LOCALLY_SOLVED
3.0	1.5	0.15	1.0	0.4	0.8516916599074614	8.94125096588729	-2.4822893209163742e-9	33.156990319838734	LOCALLY_SOLVED
3.5	1.5	0.15	1.0	0.4	0.8510003120910069	8.978708144375629	-2.482289320917939e-9	32.8207287376148	LOCALLY_SOLVED
4.0	1.5	0.15	1.0	0.4	0.8503024772979613	9.016164719103514	-2.482289320919496e-9	32.48615659590118	LOCALLY_SOLVED
4.5	1.5	0.15	1.0	0.4	0.8495980635811504	9.053620678650304	-2.4822893209210466e-9	32.15327392212306	LOCALLY_SOLVED
5.0	1.5	0.15	1.0	0.4	0.8488869772423091	9.09107601132355	-2.482289320922585e-9	31.82208074422561	LOCALLY_SOLVED
3.0	2.0	0.15	1.0	0.4	0.8510003120910069	8.90370814437563	-2.4822893209179496e-9	32.8207287376148	LOCALLY_SOLVED
3.5	2.0	0.15	1.0	0.4	0.8503024772979612	8.941164719103515	-2.4822893209195068e-9	32.48615659590118	LOCALLY_SOLVED
4.0	2.0	0.15	1.0	0.4	0.8495980635811505	8.978620678650305	-2.4822893209210577e-9	32.153273922123056	LOCALLY_SOLVED
4.5	2.0	0.15	1.0	0.4	0.8488869772423091	9.016076011323548	-2.482289320922595e-9	31.8220807442256	LOCALLY_SOLVED
5.0	2.0	0.15	1.0	0.4	0.8481691227900469	9.053530705151179	-2.4822893209241216e-9	31.492577090686456	LOCALLY_SOLVED
3.0	1.0	0.05	1.5	0.4	0.7432786561803815	9.11960294825572	-2.4385071316748694e-9	32.64125029265344	LOCALLY_SOLVED
3.5	1.0	0.05	1.5	0.4	0.7429024341234677	9.132062675337576	-2.441228737622782e-9	32.52930030025746	LOCALLY_SOLVED
4.0	1.0	0.05	1.5	0.4	0.7425251023858971	9.144522224395544	-2.4439551606284305e-9	32.41753841328912	LOCALLY_SOLVED
4.5	1.0	0.05	1.5	0.4	0.7421466560190809	9.156981594374555	-2.4466864107266148e-9	32.3059646344267	LOCALLY_SOLVED
5.0	1.0	0.05	1.5	0.4	0.7417670900447282	9.169440784211673	-2.4494224979436637e-9	32.19457896636432	LOCALLY_SOLVED
3.0	1.5	0.05	1.5	0.4	0.7429024341234677	9.107062675337577	-2.441228737622782e-9	32.52930030025747	LOCALLY_SOLVED
3.5	1.5	0.05	1.5	0.4	0.742525102385897	9.119522224395544	-2.4439551606275834e-9	32.41753841328912	LOCALLY_SOLVED
4.0	1.5	0.05	1.5	0.4	0.7421466560190809	9.131981594374555	-2.4466864107257677e-9	32.30596463442671	LOCALLY_SOLVED
4.5	1.5	0.05	1.5	0.4	0.7417670900447282	9.144440784211675	-2.4494224979436637e-9	32.19457896636433	LOCALLY_SOLVED
5.0	1.5	0.05	1.5	0.4	0.7413863994546185	9.156899792836033	-2.452163432301671e-9	32.08338141181215	LOCALLY_SOLVED
3.0	2.0	0.05	1.5	0.4	0.742525102385897	9.094522224395543	-2.4439551606284305e-9	32.41753841328912	LOCALLY_SOLVED
3.5	2.0	0.05	1.5	0.4	0.7421466560190809	9.106981594374554	-2.4466864107266148e-9	32.3059646344267	LOCALLY_SOLVED
4.0	2.0	0.05	1.5	0.4	0.7417670900447282	9.119440784211674	-2.4494224979436637e-9	32.19457896636433	LOCALLY_SOLVED
4.5	2.0	0.05	1.5	0.4	0.7413863994546185	9.131899792836032	-2.452163432301671e-9	32.08338141181215	LOCALLY_SOLVED
5.0	2.0	0.05	1.5	0.4	0.7410045792103762	9.144358619168752	-2.4549092238151075e-9	31.97237197349646	LOCALLY_SOLVED
3.0	1.0	0.1	1.5	0.4	0.7402375294535017	9.169275720603245	-2.4618059430142936e-9	31.750917456560927	LOCALLY_SOLVED
3.5	1.0	0.1	1.5	0.4	0.7394658998545712	9.194192079721129	-2.472769282499233e-9	31.53021543769499	LOCALLY_SOLVED
4.0	1.0	0.1	1.5	0.4	0.7386896489982329	9.219107687595695	-2.483771724053161e-9	31.310265939301708	LOCALLY_SOLVED
4.5	1.0	0.1	1.5	0.4	0.7379087349619453	9.24402253516474	-2.489864381708675e-9	31.09106898405395	LOCALLY_SOLVED
5.0	1.0	0.1	1.5	0.4	0.7371231153111998	9.2689366132284	-2.4898487056462034e-9	30.87262459489858	LOCALLY_SOLVED
3.0	1.5	0.1	1.5	0.4	0.7394658998545712	9.144192079721128	-2.472769282499233e-9	31.530215437694984	LOCALLY_SOLVED
3.5	1.5	0.1	1.5	0.4	0.7386896489982329	9.169107687595695	-2.483771724053161e-9	31.310265939301708	LOCALLY_SOLVED
4.0	1.5	0.1	1.5	0.4	0.7379087349619454	9.194022535164741	-2.489864381707828e-9	31.091068984053944	LOCALLY_SOLVED
4.5	1.5	0.1	1.5	0.4	0.7371231153111998	9.218936613228399	-2.4898487056470504e-9	30.87262459489858	LOCALLY_SOLVED
5.0	1.5	0.1	1.5	0.4	0.7363327470924329	9.243849912446706	-2.489832972029537e-9	30.654932795060443	LOCALLY_SOLVED
3.0	2.0	0.1	1.5	0.4	0.7386896489982329	9.119107687595696	-2.483771724053161e-9	31.310265939301708	LOCALLY_SOLVED
3.5	2.0	0.1	1.5	0.4	0.7379087349619454	9.14402253516474	-2.489864381708675e-9	31.09106898405395	LOCALLY_SOLVED
4.0	2.0	0.1	1.5	0.4	0.7371231153111998	9.168936613228398	-2.4898487056470504e-9	30.87262459489858	LOCALLY_SOLVED
4.5	2.0	0.1	1.5	0.4	0.7363327470924329	9.193849912446705	-2.489832972032078e-9	30.654932795060454	LOCALLY_SOLVED
5.0	2.0	0.1	1.5	0.4	0.7355375868217323	9.218762423336651	-2.4898171805884723e-9	30.43799360804682	LOCALLY_SOLVED
3.0	1.0	0.15	1.5	0.4	0.7371231153111998	9.218936613228399	-2.4898487056470504e-9	30.87262459489858	LOCALLY_SOLVED
3.5	1.0	0.15	1.5	0.4	0.7359357687022032	9.256306267031064	-2.489825083554948e-9	30.546369123470225	LOCALLY_SOLVED
4.0	1.0	0.15	1.5	0.4	0.7347375904780433	9.29367413626971	-2.4898013310485707e-9	30.22180705765162	LOCALLY_SOLVED
4.5	1.0	0.15	1.5	0.4	0.7335284306849411	9.331040188072244	-2.4897774472029587e-9	29.898938478484943	LOCALLY_SOLVED
5.0	1.0	0.15	1.5	0.4	0.732308136563763	9.368404388802091	-2.489753431092305e-9	29.57776346850873	LOCALLY_SOLVED
3.0	1.5	0.15	1.5	0.4	0.7359357687022033	9.181306267031065	-2.489825083554948e-9	30.54636912347023	LOCALLY_SOLVED
3.5	1.5	0.15	1.5	0.4	0.7347375904780433	9.21867413626971	-2.4898013310485707e-9	30.22180705765162	LOCALLY_SOLVED
4.0	1.5	0.15	1.5	0.4	0.733528430684941	9.256040188072244	-2.4897774472029587e-9	29.89893847848495	LOCALLY_SOLVED
4.5	1.5	0.15	1.5	0.4	0.732308136563763	9.293404388802092	-2.489753431093152e-9	29.57776346850873	LOCALLY_SOLVED
5.0	1.5	0.15	1.5	0.4	0.7310765524834221	9.330766704036625	-2.4897292817882614e-9	29.25828211179279	LOCALLY_SOLVED
3.0	2.0	0.15	1.5	0.4	0.7347375904780433	9.143674136269711	-2.4898013310477237e-9	30.22180705765162	LOCALLY_SOLVED
3.5	2.0	0.15	1.5	0.4	0.7335284306849412	9.181040188072245	-2.4897774472029587e-9	29.898938478484943	LOCALLY_SOLVED
4.0	2.0	0.15	1.5	0.4	0.732308136563763	9.21840438880209	-2.489753431093152e-9	29.57776346850873	LOCALLY_SOLVED
4.5	2.0	0.15	1.5	0.4	0.7310765524834221	9.255766704036626	-2.4897292817882614e-9	29.258282111792784	LOCALLY_SOLVED
5.0	2.0	0.15	1.5	0.4	0.7298335198723506	9.293127098544883	-2.4897049983557036e-9	28.940494493974015	LOCALLY_SOLVED
3.0	1.0	0.05	2.0	0.4	0.6366040367567307	9.355821536228854	-2.482289321385794e-9	30.08292929793636	LOCALLY_SOLVED
3.5	1.0	0.05	2.0	0.4	0.63608419742689	9.36824276846616	-2.4822893213852984e-9	29.974936315226422	LOCALLY_SOLVED
4.0	1.0	0.05	2.0	0.4	0.635562854552906	9.380663659795495	-2.482289321384873e-9	29.867132016587274	LOCALLY_SOLVED
4.5	1.0	0.05	2.0	0.4	0.635040001520149	9.393084208231164	-2.4822893213844435e-9	29.75951640714739	LOCALLY_SOLVED
5.0	1.0	0.05	2.0	0.4	0.6345156316745382	9.405504411772862	-2.482289321383992e-9	29.652089492065173	LOCALLY_SOLVED
3.0	1.5	0.05	2.0	0.4	0.6360841974268902	9.34324276846616	-2.482289321385424e-9	29.974936315226444	LOCALLY_SOLVED
3.5	1.5	0.05	2.0	0.4	0.6355628545529058	9.355663659795495	-2.4822893213847586e-9	29.867132016587277	LOCALLY_SOLVED
4.0	1.5	0.05	2.0	0.4	0.6350400015201487	9.368084208231164	-2.482289321384443e-9	29.759516407147395	LOCALLY_SOLVED
4.5	1.5	0.05	2.0	0.4	0.6345156316745382	9.380504411772861	-2.4822893213841168e-9	29.652089492065176	LOCALLY_SOLVED
5.0	1.5	0.05	2.0	0.4	0.6339897383222404	9.392924268405539	-2.4822893213836837e-9	29.54485127652912	LOCALLY_SOLVED
3.0	2.0	0.05	2.0	0.4	0.635562854552906	9.330663659795494	-2.4822893213848732e-9	29.867132016587277	LOCALLY_SOLVED
3.5	2.0	0.05	2.0	0.4	0.6350400015201487	9.343084208231163	-2.4822893213844534e-9	29.759516407147387	LOCALLY_SOLVED
4.0	2.0	0.05	2.0	0.4	0.6345156316745381	9.355504411772863	-2.4822893213841283e-9	29.65208949206518	LOCALLY_SOLVED
4.5	2.0	0.05	2.0	0.4	0.6339897383222404	9.367924268405536	-2.4822893213836833e-9	29.54485127652912	LOCALLY_SOLVED
5.0	2.0	0.05	2.0	0.4	0.6334623147293679	9.38034377609926	-2.4822893213832635e-9	29.43780176575806	LOCALLY_SOLVED
3.0	1.0	0.1	2.0	0.4	0.6324028496842405	9.405181736474944	-2.482289321382391e-9	29.224268879539366	LOCALLY_SOLVED
3.5	1.0	0.1	2.0	0.4	0.6313371818552891	9.430018276357835	-2.482289321381722e-9	29.011490875775152	LOCALLY_SOLVED
4.0	1.0	0.1	2.0	0.4	0.6302652558979325	9.45485337895912	-2.482289321380779e-9	28.79946779733137	LOCALLY_SOLVED
4.5	1.0	0.1	2.0	0.4	0.6291870157966851	9.4796870272388	-2.482289321379986e-9	28.58819968758148	LOCALLY_SOLVED
5.0	1.0	0.1	2.0	0.4	0.6281024048547723	9.504519203901083	-2.4822893213790234e-9	28.377686590413884	LOCALLY_SOLVED
3.0	1.5	0.1	2.0	0.4	0.6313371818552891	9.380018276357834	-2.482289321381597e-9	29.011490875775145	LOCALLY_SOLVED
3.5	1.5	0.1	2.0	0.4	0.6302652558979326	9.40485337895912	-2.4822893213807803e-9	28.79946779733137	LOCALLY_SOLVED
4.0	1.5	0.1	2.0	0.4	0.629187015796685	9.4296870272388	-2.482289321379995e-9	28.588199687581472	LOCALLY_SOLVED
4.5	1.5	0.1	2.0	0.4	0.6281024048547723	9.454519203901082	-2.482289321379024e-9	28.377686590413884	LOCALLY_SOLVED
5.0	1.5	0.1	2.0	0.4	0.6270113656835516	9.479349891389742	-2.4822893213782107e-9	28.167928550239804	LOCALLY_SOLVED
3.0	2.0	0.1	2.0	0.4	0.6302652558979326	9.35485337895912	-2.4822893213807803e-9	28.79946779733137	LOCALLY_SOLVED
3.5	2.0	0.1	2.0	0.4	0.6291870157966851	9.379687027238798	-2.482289321379995e-9	28.588199687581483	LOCALLY_SOLVED
4.0	2.0	0.1	2.0	0.4	0.6281024048547721	9.404519203901083	-2.482289321379023e-9	28.377686590413884	LOCALLY_SOLVED
4.5	2.0	0.1	2.0	0.4	0.6270113656835516	9.429349891389741	-2.4822893213784613e-9	28.167928550239807	LOCALLY_SOLVED
5.0	2.0	0.1	2.0	0.4	0.6259138401917284	9.454179071883313	-2.4822893213773674e-9	27.958925612001114	LOCALLY_SOLVED
3.0	1.0	0.15	2.0	0.4	0.6281024048547723	9.454519203901082	-2.482289321379024e-9	28.377686590413884	LOCALLY_SOLVED
3.5	1.0	0.15	2.0	0.4	0.6264634173861676	9.491764671135245	-2.482289321377629e-9	28.063332690548716	LOCALLY_SOLVED
4.0	1.0	0.15	2.0	0.4	0.6248097695743674	9.529006727290241	-2.4822893213764455e-9	27.750677821178336	LOCALLY_SOLVED
4.5	1.0	0.15	2.0	0.4	0.6231412611155548	9.566245310609672	-2.482289321375316e-9	27.439722137185548	LOCALLY_SOLVED
5.0	1.0	0.15	2.0	0.4	0.6214576879783824	9.60348035791861	-2.4822893213740417e-9	27.13046579626404	LOCALLY_SOLVED
3.0	1.5	0.15	2.0	0.4	0.6264634173861677	9.416764671135246	-2.482289321377764e-9	28.063332690548723	LOCALLY_SOLVED
3.5	1.5	0.15	2.0	0.4	0.6248097695743673	9.454006727290242	-2.4822893213764463e-9	27.750677821178336	LOCALLY_SOLVED
4.0	1.5	0.15	2.0	0.4	0.6231412611155547	9.49124531060967	-2.482289321375328e-9	27.43972213718556	LOCALLY_SOLVED
4.5	1.5	0.15	2.0	0.4	0.6214576879783823	9.52848035791861	-2.4822893213741765e-9	27.13046579626404	LOCALLY_SOLVED
5.0	1.5	0.15	2.0	0.4	0.6197588423151695	9.565711804583852	-2.4822893213726367e-9	26.822908958982936	LOCALLY_SOLVED
3.0	2.0	0.15	2.0	0.4	0.6248097695743673	9.379006727290243	-2.482289321376444e-9	27.75067782117834	LOCALLY_SOLVED
3.5	2.0	0.15	2.0	0.4	0.6231412611155548	9.416245310609671	-2.482289321375317e-9	27.439722137185548	LOCALLY_SOLVED
4.0	2.0	0.15	2.0	0.4	0.6214576879783825	9.45348035791861	-2.4822893213739168e-9	27.13046579626404	LOCALLY_SOLVED
4.5	2.0	0.15	2.0	0.4	0.6197588423151693	9.490711804583853	-2.4822893213728745e-9	26.822908958982932	LOCALLY_SOLVED
5.0	2.0	0.15	2.0	0.4	0.6180445123704937	9.527939584472856	-2.482289321371546e-9	26.51705178885353	LOCALLY_SOLVED
